src/chart/Chart.java:3:	Avoid unused imports such as 'java.io.IOException'
src/crud/CourseProgramCRUD.java:57:	Local variable 'courseProgramPOJORoot' could be declared final
src/crud/CourseProgramCRUD.java:57:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:58:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:59:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:59:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:59:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:59:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:59:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:60:	Local variable 'courses' could be declared final
src/crud/CourseProgramCRUD.java:60:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:62:	Position literals first in String comparisons
src/crud/CourseProgramCRUD.java:62:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:64:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/CourseProgramCRUD.java:64:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'program_id' is not final.
src/crud/CourseProgramCRUD.java:64:	Use one line for each declaration, it enhances code readability.
src/crud/CourseProgramCRUD.java:66:	Avoid using if...else statements without curly braces
src/crud/CourseProgramCRUD.java:68:	Avoid using if...else statements without curly braces
src/crud/CourseProgramCRUD.java:71:	Avoid using if...else statements without curly braces
src/crud/CourseProgramCRUD.java:73:	Avoid using if...else statements without curly braces
src/crud/CourseProgramCRUD.java:74:	Local variable 'criteria' could be declared final
src/crud/CourseProgramCRUD.java:74:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:74:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:74:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:74:	Potential violation of Law of Demeter (method chain calls)
src/crud/CourseProgramCRUD.java:77:	Local variable 'courses' could be declared final
src/crud/CourseProgramCRUD.java:77:	Potential violation of Law of Demeter (object not created locally)
src/crud/CourseProgramCRUD.java:78:	System.out.println is used
src/crud/CourseProgramCRUD.java:82:	Avoid printStackTrace(); use a logger call instead.
src/crud/CourseProgramCRUD.java:92:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseProgramCRUD.java:92:	publicMethodCommentRequirement Required
src/crud/CourseProgramCRUD.java:98:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseProgramCRUD.java:98:	publicMethodCommentRequirement Required
src/crud/CourseRecommendationLabelCRUD.java:13:	Each class should declare at least one constructor
src/crud/CourseRecommendationLabelCRUD.java:13:	headerCommentRequirement Required
src/crud/CourseRecommendationLabelCRUD.java:16:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseRecommendationLabelCRUD.java:16:	publicMethodCommentRequirement Required
src/crud/CourseRecommendationLabelCRUD.java:17:	Avoid variables with short names like id
src/crud/CourseRecommendationLabelCRUD.java:17:	Found 'DD'-anomaly for variable 'id' (lines '17'-'21').
src/crud/CourseRecommendationLabelCRUD.java:19:	Local variable 'label' could be declared final
src/crud/CourseRecommendationLabelCRUD.java:20:	Avoid excessively long variable names like courseRecommendationLabel
src/crud/CourseRecommendationLabelCRUD.java:20:	Local variable 'courseRecommendationLabel' could be declared final
src/crud/CourseRecommendationLabelCRUD.java:26:	Avoid printStackTrace(); use a logger call instead.
src/crud/CourseRecommendationLabelCRUD.java:34:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseRecommendationLabelCRUD.java:34:	publicMethodCommentRequirement Required
src/crud/CourseRecommendationLabelCRUD.java:40:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseRecommendationLabelCRUD.java:40:	publicMethodCommentRequirement Required
src/crud/CourseRecommendationLabelCRUD.java:46:	Parameter 'request' is not assigned and could be declared final
src/crud/CourseRecommendationLabelCRUD.java:46:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:6:	Avoid unused imports such as 'pojo.CourseProgramPOJO'
src/crud/GradeCardCRUD.java:13:	Avoid unused imports such as 'org.hibernate.Transaction'
src/crud/GradeCardCRUD.java:14:	Avoid unused imports such as 'org.hibernate.criterion.Projection'
src/crud/GradeCardCRUD.java:21:	Each class should declare at least one constructor
src/crud/GradeCardCRUD.java:21:	The class 'GradeCardCRUD' has a Cyclomatic Complexity of 7 (Highest = 12).
src/crud/GradeCardCRUD.java:21:	The class 'GradeCardCRUD' has a Modified Cyclomatic Complexity of 7 (Highest = 12).
src/crud/GradeCardCRUD.java:21:	The class 'GradeCardCRUD' has a Standard Cyclomatic Complexity of 7 (Highest = 12).
src/crud/GradeCardCRUD.java:21:	headerCommentRequirement Required
src/crud/GradeCardCRUD.java:24:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardCRUD.java:24:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:26:	Avoid variables with short names like id
src/crud/GradeCardCRUD.java:27:	System.out.println is used
src/crud/GradeCardCRUD.java:30:	Local variable 'student_id' could be declared final
src/crud/GradeCardCRUD.java:30:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'student_id' is not final.
src/crud/GradeCardCRUD.java:30:	The String literal "student_id" appears 7 times in this file; the first occurrence is on line 30
src/crud/GradeCardCRUD.java:31:	Local variable 'course_id' could be declared final
src/crud/GradeCardCRUD.java:31:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/GradeCardCRUD.java:31:	The String literal "course_id" appears 8 times in this file; the first occurrence is on line 31
src/crud/GradeCardCRUD.java:32:	Do not use the short type
src/crud/GradeCardCRUD.java:32:	Local variable 'semester' could be declared final
src/crud/GradeCardCRUD.java:33:	Local variable 'status' could be declared final
src/crud/GradeCardCRUD.java:34:	Local variable 'earn_grade' could be declared final
src/crud/GradeCardCRUD.java:34:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'earn_grade' is not final.
src/crud/GradeCardCRUD.java:35:	Local variable 'course' could be declared final
src/crud/GradeCardCRUD.java:36:	Local variable 'student' could be declared final
src/crud/GradeCardCRUD.java:37:	Avoid variables with short names like gc
src/crud/GradeCardCRUD.java:37:	Local variable 'gc' could be declared final
src/crud/GradeCardCRUD.java:41:	Found 'DD'-anomaly for variable 'id' (lines '41'-'43').
src/crud/GradeCardCRUD.java:42:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:43:	Found 'DU'-anomaly for variable 'id' (lines '43'-'57').
src/crud/GradeCardCRUD.java:50:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:52:	Avoid empty if statements
src/crud/GradeCardCRUD.java:60:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardCRUD.java:60:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:62:	Avoid variables with short names like id
src/crud/GradeCardCRUD.java:62:	Found 'DD'-anomaly for variable 'id' (lines '62'-'77').
src/crud/GradeCardCRUD.java:63:	System.out.println is used
src/crud/GradeCardCRUD.java:66:	Local variable 'student_id' could be declared final
src/crud/GradeCardCRUD.java:66:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'student_id' is not final.
src/crud/GradeCardCRUD.java:67:	Avoid unused local variables such as 'course_id'.
src/crud/GradeCardCRUD.java:67:	Found 'DU'-anomaly for variable 'course_id' (lines '67'-'95').
src/crud/GradeCardCRUD.java:67:	Local variable 'course_id' could be declared final
src/crud/GradeCardCRUD.java:67:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/GradeCardCRUD.java:68:	Do not use the short type
src/crud/GradeCardCRUD.java:68:	Local variable 'semester' could be declared final
src/crud/GradeCardCRUD.java:69:	Local variable 'status' could be declared final
src/crud/GradeCardCRUD.java:70:	Local variable 'earn_grade' could be declared final
src/crud/GradeCardCRUD.java:70:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'earn_grade' is not final.
src/crud/GradeCardCRUD.java:71:	Local variable 'course' could be declared final
src/crud/GradeCardCRUD.java:72:	Local variable 'student' could be declared final
src/crud/GradeCardCRUD.java:73:	Avoid variables with short names like gc
src/crud/GradeCardCRUD.java:73:	Local variable 'gc' could be declared final
src/crud/GradeCardCRUD.java:77:	Found 'DD'-anomaly for variable 'id' (lines '77'-'79').
src/crud/GradeCardCRUD.java:78:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:87:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:98:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardCRUD.java:98:	The method 'retrive' has a Cyclomatic Complexity of 12.
src/crud/GradeCardCRUD.java:98:	The method 'retrive' has a Modified Cyclomatic Complexity of 12.
src/crud/GradeCardCRUD.java:98:	The method 'retrive' has a Standard Cyclomatic Complexity of 12.
src/crud/GradeCardCRUD.java:98:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:100:	Local variable 'temp' could be declared final
src/crud/GradeCardCRUD.java:101:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'student_id' is not final.
src/crud/GradeCardCRUD.java:104:	Avoid using if...else statements without curly braces
src/crud/GradeCardCRUD.java:104:	Found 'DU'-anomaly for variable 'student_id' (lines '104'-'167').
src/crud/GradeCardCRUD.java:106:	Avoid using if...else statements without curly braces
src/crud/GradeCardCRUD.java:106:	Found 'DU'-anomaly for variable 'student_id' (lines '106'-'167').
src/crud/GradeCardCRUD.java:107:	Local variable 'search' could be declared final
src/crud/GradeCardCRUD.java:108:	System.out.println is used
src/crud/GradeCardCRUD.java:109:	Avoid if (x != y) ..; else ..;
src/crud/GradeCardCRUD.java:111:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:111:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:111:	Using equalsIgnoreCase() is cleaner than using toUpperCase/toLowerCase().equals().
src/crud/GradeCardCRUD.java:111:	When doing a String.toLowerCase()/toUpperCase() call, use a Locale
src/crud/GradeCardCRUD.java:112:	Local variable 'criteria' could be declared final
src/crud/GradeCardCRUD.java:112:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:112:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:115:	Local variable 'courses' could be declared final
src/crud/GradeCardCRUD.java:115:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:117:	A method should have only one exit point, and that should be the last statement in the method
src/crud/GradeCardCRUD.java:119:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:120:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:124:	Local variable 'sql' could be declared final
src/crud/GradeCardCRUD.java:125:	Local variable 'query' could be declared final
src/crud/GradeCardCRUD.java:126:	Local variable 'sum' could be declared final
src/crud/GradeCardCRUD.java:126:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:126:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:129:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:130:	Avoid empty finally blocks
src/crud/GradeCardCRUD.java:133:	A method should have only one exit point, and that should be the last statement in the method
src/crud/GradeCardCRUD.java:135:	Local variable 'course_id' could be declared final
src/crud/GradeCardCRUD.java:135:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/GradeCardCRUD.java:136:	Local variable 'course' could be declared final
src/crud/GradeCardCRUD.java:138:	Local variable 'criteria' could be declared final
src/crud/GradeCardCRUD.java:139:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:140:	Local variable 'list' could be declared final
src/crud/GradeCardCRUD.java:140:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:142:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:144:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:146:	Avoid empty if statements
src/crud/GradeCardCRUD.java:150:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:151:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:153:	Local variable 'programs' could be declared final
src/crud/GradeCardCRUD.java:153:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:154:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:154:	System.out.println is used
src/crud/GradeCardCRUD.java:159:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:161:	Avoid empty if statements
src/crud/GradeCardCRUD.java:170:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardCRUD.java:170:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:172:	Avoid variables with short names like id
src/crud/GradeCardCRUD.java:172:	Found 'DD'-anomaly for variable 'id' (lines '172'-'189').
src/crud/GradeCardCRUD.java:173:	System.out.println is used
src/crud/GradeCardCRUD.java:176:	Local variable 'student_id' could be declared final
src/crud/GradeCardCRUD.java:176:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'student_id' is not final.
src/crud/GradeCardCRUD.java:177:	Local variable 'course_id' could be declared final
src/crud/GradeCardCRUD.java:177:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/GradeCardCRUD.java:178:	Do not use the short type
src/crud/GradeCardCRUD.java:178:	Local variable 'semester' could be declared final
src/crud/GradeCardCRUD.java:179:	Local variable 'status' could be declared final
src/crud/GradeCardCRUD.java:180:	Local variable 'earn_grade' could be declared final
src/crud/GradeCardCRUD.java:180:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'earn_grade' is not final.
src/crud/GradeCardCRUD.java:181:	Local variable 'course' could be declared final
src/crud/GradeCardCRUD.java:185:	Local variable 'student' could be declared final
src/crud/GradeCardCRUD.java:187:	Avoid variables with short names like g
src/crud/GradeCardCRUD.java:187:	Local variable 'g' could be declared final
src/crud/GradeCardCRUD.java:189:	Found 'DD'-anomaly for variable 'id' (lines '189'-'192').
src/crud/GradeCardCRUD.java:190:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:191:	System.out.println is used
src/crud/GradeCardCRUD.java:195:	System.out.println is used
src/crud/GradeCardCRUD.java:199:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:210:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardCRUD.java:210:	publicMethodCommentRequirement Required
src/crud/GradeCardCRUD.java:211:	Found 'DD'-anomaly for variable 'response' (lines '211'-'221').
src/crud/GradeCardCRUD.java:213:	Local variable 'course_id' could be declared final
src/crud/GradeCardCRUD.java:213:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'course_id' is not final.
src/crud/GradeCardCRUD.java:214:	Local variable 'course' could be declared final
src/crud/GradeCardCRUD.java:216:	Local variable 'criteria' could be declared final
src/crud/GradeCardCRUD.java:217:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:218:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:218:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:218:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:220:	Local variable 'list' could be declared final
src/crud/GradeCardCRUD.java:220:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardCRUD.java:221:	Found 'DD'-anomaly for variable 'response' (lines '221'-'233').
src/crud/GradeCardCRUD.java:224:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:226:	Avoid empty if statements
src/crud/GradeCardCRUD.java:230:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/crud/GradeCardCRUD.java:232:	Local variable 'programs' could be declared final
src/crud/GradeCardCRUD.java:232:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardCRUD.java:236:	Avoid printStackTrace(); use a logger call instead.
src/crud/GradeCardCRUD.java:238:	Avoid empty if statements
src/crud/GradeCardCRUD.java:243:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:7:	Avoid unused imports such as 'com.google.gson.JsonObject'
src/crud/GradeCardUtility.java:11:	Avoid unused imports such as 'java.util.Arrays'
src/crud/GradeCardUtility.java:14:	Avoid unused imports such as 'java.util.Iterator'
src/crud/GradeCardUtility.java:18:	Avoid unused imports such as 'org.hibernate.Query'
src/crud/GradeCardUtility.java:27:	headerCommentRequirement Required
src/crud/GradeCardUtility.java:29:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/crud/GradeCardUtility.java:29:	fieldCommentRequirement Required
src/crud/GradeCardUtility.java:30:	Avoid variables with short names like tx
src/crud/GradeCardUtility.java:30:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/crud/GradeCardUtility.java:30:	fieldCommentRequirement Required
src/crud/GradeCardUtility.java:31:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/crud/GradeCardUtility.java:31:	fieldCommentRequirement Required
src/crud/GradeCardUtility.java:32:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/crud/GradeCardUtility.java:32:	fieldCommentRequirement Required
src/crud/GradeCardUtility.java:34:	publicMethodCommentRequirement Required
src/crud/GradeCardUtility.java:63:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:64:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:78:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:79:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:101:	Parameter 'request' is not assigned and could be declared final
src/crud/GradeCardUtility.java:101:	publicMethodCommentRequirement Required
src/crud/GradeCardUtility.java:103:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/crud/GradeCardUtility.java:103:	Avoid unused local variables such as 'id'.
src/crud/GradeCardUtility.java:103:	Avoid variables with short names like id
src/crud/GradeCardUtility.java:103:	Found 'DU'-anomaly for variable 'id' (lines '103'-'188').
src/crud/GradeCardUtility.java:103:	Local variable 'id' could be declared final
src/crud/GradeCardUtility.java:104:	Assigning an Object to null is a code smell.  Consider refactoring.
src/crud/GradeCardUtility.java:107:	Local variable 'student_id' could be declared final
src/crud/GradeCardUtility.java:107:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'student_id' is not final.
src/crud/GradeCardUtility.java:107:	The String literal "student_id" appears 7 times in this file; the first occurrence is on line 107
src/crud/GradeCardUtility.java:109:	Local variable 'semester' could be declared final
src/crud/GradeCardUtility.java:109:	The String literal "semester" appears 6 times in this file; the first occurrence is on line 109
src/crud/GradeCardUtility.java:110:	Avoid unused local variables such as 'hql'.
src/crud/GradeCardUtility.java:110:	Found 'DU'-anomaly for variable 'hql' (lines '110'-'188').
src/crud/GradeCardUtility.java:110:	Local variable 'hql' could be declared final
src/crud/GradeCardUtility.java:111:	Found 'DD'-anomaly for variable 'resuList' (lines '111'-'120').
src/crud/GradeCardUtility.java:111:	Found 'DD'-anomaly for variable 'resuList' (lines '111'-'134').
src/crud/GradeCardUtility.java:116:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:120:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:122:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:122:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:122:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:122:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:130:	Comment is too large: Line too long
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:134:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:137:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:137:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:137:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:137:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:137:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:150:	Local variable 'builder' could be declared final
src/crud/GradeCardUtility.java:152:	Local variable 'gson' could be declared final
src/crud/GradeCardUtility.java:153:	Local variable 'sendResponse' could be declared final
src/crud/GradeCardUtility.java:153:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:155:	Local variable 'map' could be declared final
src/crud/GradeCardUtility.java:159:	Local variable 'jelement' could be declared final
src/crud/GradeCardUtility.java:160:	Local variable 'courses' could be declared final
src/crud/GradeCardUtility.java:162:	Local variable 'coursesSet' could be declared final
src/crud/GradeCardUtility.java:163:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:164:	Local variable 'course' could be declared final
src/crud/GradeCardUtility.java:164:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:165:	Avoid instantiating new objects inside loops
src/crud/GradeCardUtility.java:165:	Local variable 'cours' could be declared final
src/crud/GradeCardUtility.java:166:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:166:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:166:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:167:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:167:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:167:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:168:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:168:	Potential violation of Law of Demeter (method chain calls)
src/crud/GradeCardUtility.java:168:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:173:	Local variable 'manualResponse' could be declared final
src/crud/GradeCardUtility.java:173:	Potential violation of Law of Demeter (object not created locally)
src/crud/GradeCardUtility.java:175:	System.out.println is used
src/crud/PrerequisiteCRUD.java:10:	Avoid unused imports such as 'javax.servlet.http.HttpSession'
src/crud/PrerequisiteCRUD.java:13:	Avoid unused imports such as 'org.mindrot.jbcrypt.BCrypt'
src/crud/PrerequisiteCRUD.java:15:	Avoid unused imports such as 'com.google.gson.JsonArray'
src/crud/PrerequisiteCRUD.java:16:	Avoid unused imports such as 'com.google.gson.JsonElement'
src/crud/PrerequisiteCRUD.java:17:	Avoid unused imports such as 'com.google.gson.JsonParser'
src/crud/PrerequisiteCRUD.java:20:	Avoid unused imports such as 'pojo.GradeCard'
src/crud/PrerequisiteCRUD.java:22:	Avoid unused imports such as 'pojo.StudentPOJO'
src/crud/PrerequisiteCRUD.java:23:	Avoid unused imports such as 'pojo.UserCategoryPOJO'
src/crud/PrerequisiteCRUD.java:24:	Avoid unused imports such as 'pojo.UserPOJO'
src/crud/PrerequisiteCRUD.java:27:	Avoid unused imports such as 'util.UserRole'
src/crud/PrerequisiteCRUD.java:29:	Each class should declare at least one constructor
src/crud/PrerequisiteCRUD.java:29:	headerCommentRequirement Required
src/crud/PrerequisiteCRUD.java:32:	Parameter 'request' is not assigned and could be declared final
src/crud/PrerequisiteCRUD.java:32:	publicMethodCommentRequirement Required
src/crud/PrerequisiteCRUD.java:34:	Avoid variables with short names like id
src/crud/PrerequisiteCRUD.java:34:	Found 'DD'-anomaly for variable 'id' (lines '34'-'41').
src/crud/PrerequisiteCRUD.java:36:	Local variable 'for_course_id' could be declared final
src/crud/PrerequisiteCRUD.java:36:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'for_course_id' is not final.
src/crud/PrerequisiteCRUD.java:37:	Avoid excessively long variable names like required_course_id
src/crud/PrerequisiteCRUD.java:37:	Local variable 'required_course_id' could be declared final
src/crud/PrerequisiteCRUD.java:37:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'required_course_id' is not final.
src/crud/PrerequisiteCRUD.java:38:	Local variable 'for_course' could be declared final
src/crud/PrerequisiteCRUD.java:38:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'for_course' is not final.
src/crud/PrerequisiteCRUD.java:39:	Local variable 'required_course' could be declared final
src/crud/PrerequisiteCRUD.java:39:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'required_course' is not final.
src/crud/PrerequisiteCRUD.java:40:	Local variable 'prerequisite' could be declared final
src/crud/PrerequisiteCRUD.java:48:	Avoid printStackTrace(); use a logger call instead.
src/crud/PrerequisiteCRUD.java:58:	Parameter 'request' is not assigned and could be declared final
src/crud/PrerequisiteCRUD.java:58:	publicMethodCommentRequirement Required
src/crud/PrerequisiteCRUD.java:60:	Local variable 'search' could be declared final
src/crud/PrerequisiteCRUD.java:60:	When doing a String.toLowerCase()/toUpperCase() call, use a Locale
src/crud/PrerequisiteCRUD.java:61:	Position literals first in String comparisons
src/crud/PrerequisiteCRUD.java:61:	Potential violation of Law of Demeter (object not created locally)
src/crud/PrerequisiteCRUD.java:62:	Local variable 'for_course' could be declared final
src/crud/PrerequisiteCRUD.java:62:	Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'for_course' is not final.
src/crud/PrerequisiteCRUD.java:63:	Local variable 'builder' could be declared final
src/crud/PrerequisiteCRUD.java:64:	Local variable 'criteria' could be declared final
src/crud/PrerequisiteCRUD.java:65:	Avoid excessively long variable names like prerequisitePOJORoot
src/crud/PrerequisiteCRUD.java:65:	Local variable 'prerequisitePOJORoot' could be declared final
src/crud/PrerequisiteCRUD.java:65:	Potential violation of Law of Demeter (object not created locally)
src/crud/PrerequisiteCRUD.java:66:	Potential violation of Law of Demeter (object not created locally)
src/crud/PrerequisiteCRUD.java:67:	Potential violation of Law of Demeter (object not created locally)
src/crud/PrerequisiteCRUD.java:67:	Potential violation of Law of Demeter (object not created locally)
src/crud/PrerequisiteCRUD.java:68:	Local variable 'prerequisites' could be declared final
src/crud/PrerequisiteCRUD.java:68:	Potential violation of Law of Demeter (method chain calls)
src/crud/PrerequisiteCRUD.java:75:	Avoid printStackTrace(); use a logger call instead.
src/crud/PrerequisiteCRUD.java:83:	Parameter 'request' is not assigned and could be declared final
src/crud/PrerequisiteCRUD.java:83:	publicMethodCommentRequirement Required
src/crud/PrerequisiteCRUD.java:89:	Parameter 'request' is not assigned and could be declared final
